ID	nrOfMatches_AmplifierWordu46Amplifier	nrOfMatches_BeWordu46BeAsMainVerb	nrOfMatches_CausativeAdverbialSubordinatorWordu46CausativeAdverbialSubordinator	nrOfMatches_ConcessiveAdverbialSubordinatorWordu46ConcessiveAdverbialSubordinator	nrOfMatches_ConditionalAdverbialSubordinatorWordu46ConditionalAdverbialSubordinator	nrOfMatches_DemonstrativeWordu46Demonstrative	nrOfMatches_DowntonerWordu46Downtoner	nrOfMatches_EmphaticWordu46Emphatic	nrOfMatches_HedgeWordu46Hedge	nrOfMatches_InfinitiveWordu46Infinitive	nrOfMatches_OtherAdverbialSubordinatorWordu46OtherAdverbialSubordinator	nrOfMatches_PassivesWordu46AgentlessPassive	nrOfMatches_PassivesWordu46ByPassive	nrOfMatches_PronounWordu46ItPronoun	nrOfMatches_ThatComplementWordu46ThatAdjectiveComplement	nrOfMatches_ThatComplementWordu46ThatVerbComplement	nrOfMatches_WHClauseWordu46WH_Clause	outcome
1497	0.0	0.0	4.0	0.0	2.0	13.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	9
1498	1.0	0.0	0.0	1.0	2.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	8
1499	0.0	0.0	0.0	0.0	1.0	11.0	1.0	7.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	10
149	0.0	0.0	1.0	0.0	1.0	24.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8
14	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6
1500	1.0	0.0	1.0	0.0	0.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8
1501	0.0	0.0	2.0	0.0	2.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	8
1502	3.0	0.0	2.0	0.0	2.0	9.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	3.0	1.0	10
1503	1.0	0.0	4.0	0.0	0.0	9.0	2.0	7.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	9
1504	3.0	0.0	1.0	0.0	2.0	3.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	8
1505	0.0	0.0	2.0	0.0	3.0	10.0	4.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	9
1506	0.0	0.0	1.0	0.0	0.0	3.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1507	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9
1508	2.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1509	0.0	0.0	4.0	0.0	6.0	12.0	1.0	5.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	3.0	2.0	8
150	0.0	0.0	0.0	1.0	0.0	2.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
1510	2.0	0.0	0.0	0.0	2.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	8
1511	0.0	0.0	3.0	0.0	1.0	3.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7
1512	0.0	0.0	2.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8
1513	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5
1514	0.0	0.0	6.0	1.0	6.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	8
1515	0.0	0.0	1.0	0.0	1.0	14.0	3.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	10
1516	0.0	0.0	0.0	0.0	1.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1517	2.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8
1518	3.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	10
1519	4.0	0.0	4.0	0.0	1.0	15.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	1.0	8
151	0.0	0.0	1.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8
1520	1.0	0.0	2.0	0.0	1.0	7.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	9
1521	0.0	0.0	5.0	1.0	0.0	4.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
1522	2.0	0.0	4.0	0.0	0.0	8.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10
1523	0.0	0.0	5.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8
1524	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6
1525	1.0	0.0	5.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1526	0.0	0.0	2.0	1.0	0.0	14.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10
1527	1.0	0.0	1.0	0.0	1.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	10
1528	0.0	0.0	1.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6
1529	0.0	0.0	1.0	0.0	1.0	10.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	8
152	2.0	0.0	6.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6
1530	0.0	0.0	4.0	0.0	2.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	8
1531	0.0	0.0	1.0	0.0	1.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	8
1532	1.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	6
1533	1.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6
1534	1.0	0.0	1.0	0.0	4.0	3.0	1.0	3.0	1.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	9
1535	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6
1536	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
1537	2.0	0.0	3.0	0.0	4.0	10.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	8
1538	0.0	0.0	0.0	0.0	3.0	1.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	9
1539	1.0	0.0	2.0	0.0	0.0	3.0	2.0	6.0	2.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	9
153	1.0	0.0	9.0	0.0	0.0	17.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	4.0	0.0	9
1540	0.0	0.0	1.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1541	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	8
1542	2.0	0.0	0.0	0.0	0.0	18.0	4.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	10
1543	0.0	0.0	1.0	0.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
1544	1.0	0.0	5.0	0.0	0.0	7.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10
1545	1.0	0.0	3.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8
1546	3.0	0.0	0.0	1.0	0.0	6.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	10
1547	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	7
1548	0.0	0.0	2.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8
1549	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	6
154	5.0	0.0	0.0	0.0	2.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	12
1550	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	8
1551	0.0	0.0	2.0	0.0	2.0	20.0	3.0	8.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	9
1552	1.0	0.0	1.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6
1553	0.0	0.0	5.0	0.0	4.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	7
1554	3.0	0.0	2.0	0.0	2.0	11.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	8
1555	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2
1556	2.0	0.0	1.0	0.0	0.0	4.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1557	1.0	0.0	0.0	0.0	2.0	9.0	3.0	11.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	4.0	0.0	8
1558	2.0	0.0	1.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	8
1559	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7
155	1.0	0.0	3.0	0.0	1.0	7.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	4.0	1.0	10
1560	3.0	0.0	2.0	0.0	1.0	9.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	2.0	0.0	9
1561	3.0	0.0	2.0	0.0	1.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0	9
1562	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4
1563	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6
1564	0.0	0.0	3.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	8
1565	0.0	0.0	1.0	0.0	4.0	8.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	8
1566	0.0	0.0	1.0	0.0	3.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1567	1.0	0.0	2.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	11
1568	0.0	0.0	1.0	0.0	2.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	7
1569	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	5
156	1.0	0.0	0.0	1.0	0.0	12.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	8
1570	1.0	0.0	4.0	0.0	4.0	8.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	1.0	11
1571	0.0	0.0	2.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	7
1572	0.0	0.0	0.0	0.0	3.0	9.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	8
1573	0.0	0.0	0.0	0.0	5.0	37.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	15.0	0.0	10
1574	1.0	0.0	1.0	0.0	1.0	14.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	1.0	8
1575	0.0	0.0	5.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	9
1576	1.0	0.0	1.0	0.0	3.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	8
1577	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1578	2.0	0.0	0.0	1.0	0.0	9.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	2.0	0.0	9
1579	0.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
157	1.0	0.0	2.0	0.0	1.0	5.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9
1580	0.0	0.0	4.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	8
1581	1.0	0.0	2.0	0.0	1.0	12.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	11
1582	5.0	0.0	1.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10
1583	0.0	0.0	4.0	0.0	1.0	5.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	8
1584	1.0	0.0	5.0	0.0	3.0	7.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	4.0	0.0	9
1585	3.0	0.0	1.0	0.0	3.0	13.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	9
1586	0.0	0.0	3.0	0.0	2.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7
1587	0.0	0.0	7.0	0.0	1.0	17.0	4.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	10
1588	1.0	0.0	5.0	0.0	1.0	7.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	10
1589	3.0	0.0	2.0	0.0	1.0	9.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	10
158	1.0	0.0	1.0	0.0	2.0	5.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	9
1590	3.0	0.0	0.0	0.0	0.0	10.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11
1591	4.0	0.0	8.0	0.0	2.0	14.0	2.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	1.0	9
1592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2
1593	2.0	0.0	1.0	0.0	2.0	6.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10
1594	1.0	0.0	0.0	0.0	1.0	12.0	2.0	4.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	8
1595	1.0	0.0	1.0	0.0	3.0	4.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	8
1596	0.0	0.0	0.0	0.0	1.0	11.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	9
1597	0.0	0.0	1.0	0.0	2.0	7.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11
1598	0.0	0.0	3.0	0.0	1.0	8.0	1.0	8.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0	0.0	10
1599	0.0	0.0	1.0	0.0	0.0	11.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	2.0	9
159	2.0	0.0	0.0	0.0	0.0	6.0	1.0	8.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	10
15	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6
1600	1.0	0.0	5.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	8
1601	3.0	0.0	0.0	1.0	1.0	7.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	8
1602	0.0	0.0	5.0	0.0	1.0	13.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	10
1603	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	8
1604	2.0	0.0	1.0	1.0	2.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	8
1605	0.0	0.0	2.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	8
1606	2.0	0.0	9.0	0.0	1.0	11.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	9
1607	0.0	0.0	4.0	0.0	1.0	5.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	9
1608	1.0	0.0	2.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	8
1609	0.0	0.0	0.0	0.0	0.0	10.0	1.0	5.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0	1.0	9
160	2.0	0.0	1.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8
1610	2.0	0.0	4.0	0.0	2.0	8.0	3.0	5.0	3.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	2.0	11
1611	2.0	0.0	5.0	1.0	2.0	7.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	1.0	8
1612	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
1613	0.0	0.0	5.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	1.0	9
1614	2.0	0.0	0.0	1.0	0.0	8.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	5.0	1.0	9
1615	0.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	9
1616	3.0	0.0	0.0	0.0	0.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9
1617	0.0	0.0	2.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	8
1618	0.0	0.0	0.0	0.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8
1619	2.0	0.0	3.0	0.0	3.0	7.0	3.0	7.0	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	9
161	1.0	0.0	1.0	0.0	1.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	10
1620	0.0	0.0	2.0	0.0	6.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7
1621	0.0	0.0	1.0	0.0	0.0	12.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	10
1622	0.0	0.0	3.0	0.0	9.0	27.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	10
1623	1.0	0.0	2.0	1.0	6.0	14.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0	9
1624	0.0	0.0	0.0	0.0	2.0	10.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	3.0	0.0	8
1625	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	8
1626	1.0	0.0	3.0	0.0	1.0	9.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1627	0.0	0.0	1.0	0.0	0.0	8.0	3.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	8
1628	1.0	0.0	3.0	0.0	2.0	6.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	3.0	10
1629	4.0	0.0	1.0	1.0	1.0	10.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	10
162	0.0	0.0	1.0	0.0	1.0	8.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	12
1630	1.0	0.0	1.0	0.0	3.0	5.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10
1631	3.0	0.0	0.0	0.0	1.0	6.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	4.0	2.0	8
1632	1.0	0.0	0.0	0.0	4.0	18.0	1.0	4.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	2.0	8
1633	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	8
1634	0.0	0.0	1.0	0.0	2.0	8.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	8
1635	0.0	0.0	0.0	1.0	0.0	7.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	10
1636	2.0	0.0	2.0	0.0	4.0	10.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	10
1637	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1638	0.0	0.0	1.0	1.0	1.0	5.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8
1639	0.0	0.0	2.0	0.0	2.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	10
163	0.0	0.0	1.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8
1640	1.0	0.0	0.0	0.0	1.0	6.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8
1641	0.0	0.0	2.0	0.0	0.0	10.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8
1642	0.0	0.0	0.0	0.0	0.0	4.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8
1643	2.0	0.0	0.0	1.0	0.0	13.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	11
1644	1.0	0.0	3.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	8
1645	1.0	0.0	5.0	0.0	1.0	9.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	1.0	0.0	11
1646	1.0	0.0	0.0	0.0	4.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8
1647	1.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6
1648	1.0	0.0	1.0	0.0	3.0	9.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	11
1649	1.0	0.0	5.0	0.0	0.0	7.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	9
164	1.0	0.0	4.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	8
1650	2.0	0.0	4.0	0.0	2.0	13.0	1.0	8.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	8
1651	2.0	0.0	1.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	9
1652	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8
1653	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	8
1654	1.0	0.0	0.0	1.0	1.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	9
1655	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8
1656	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
1657	3.0	0.0	2.0	0.0	1.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	8
1658	0.0	0.0	1.0	0.0	3.0	5.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	9
1659	0.0	0.0	0.0	0.0	3.0	16.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	9
165	0.0	0.0	2.0	0.0	0.0	6.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	9
1660	1.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8
1661	1.0	0.0	8.0	0.0	4.0	10.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	3.0	10
1662	1.0	0.0	0.0	0.0	0.0	10.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	8
